date,city,AWND,PRCP,RHMN,SNWD,TMAX,TMIN,PM25,aqi,state,wind_direction
2023-05-22,Albany,5.1,0.0,40.0,0.0,74.0,49.0,11.233333,55.0,New York,348
2023-05-22,Syracuse,4.0,0.0,34.0,0.0,72.0,47.0,8.65,48.0,New York,326
2023-05-23,Albany,8.5,0.0,40.0,0.0,77.0,46.0,12.783333,58.0,New York,173
2023-05-23,Syracuse,3.1,0.0,31.0,0.0,80.0,48.0,10.245833,53.0,New York,222
2023-05-24,Albany,8.5,0.02,46.0,0.0,75.0,45.0,5.4,30.0,New York,105
2023-05-24,Syracuse,9.8,0.06,51.0,0.0,70.0,44.0,8.2,46.0,New York,300
2023-05-25,Albany,7.4,0.0,34.0,0.0,67.0,41.0,3.525,19.0,New York,357
2023-05-25,Syracuse,7.6,0.0,41.0,0.0,62.0,37.0,2.7,15.0,New York,341
2023-05-26,Albany,1.1,0.0,21.0,0.0,75.0,40.0,5.691667,31.0,New York,342
2023-05-26,Syracuse,4.3,0.0,25.0,0.0,71.0,40.0,4.8375,27.0,New York,303
2023-05-27,Albany,2.0,0.0,24.0,0.0,81.0,44.0,9.5,52.0,New York,343
2023-05-27,Syracuse,2.7,0.0,22.0,0.0,81.0,43.0,5.7,32.0,New York,326
2023-05-28,Albany,2.7,0.0,24.0,0.0,90.0,53.0,9.9,52.0,New York,223
2023-05-28,Syracuse,4.0,0.0,25.0,0.0,83.0,49.0,6.8625,38.0,New York,305
2023-05-29,Albany,5.4,0.0,29.0,0.0,85.0,52.0,10.595833,54.0,New York,157
2023-05-29,Syracuse,4.0,0.0,26.0,0.0,87.0,50.0,8.341667,46.0,New York,10
2023-05-30,Albany,8.3,0.0,29.0,0.0,81.0,55.0,6.5,36.0,New York,164
2023-05-30,Syracuse,4.3,0.0,25.0,0.0,86.0,60.0,9.3,51.0,New York,198
2023-05-31,Albany,4.9,0.0,25.0,0.0,88.0,54.0,25.658333,82.0,New York,166
2023-05-31,Syracuse,4.3,0.0,23.0,0.0,89.0,58.0,11.1,55.0,New York,227
2023-06-01,Albany,2.0,0.0,26.0,0.0,92.0,58.0,14.85,62.0,New York,282
2023-06-01,Syracuse,2.9,0.0,22.0,0.0,91.0,58.0,14.741667,61.0,New York,300
2023-06-02,Albany,4.9,0.0,29.0,0.0,93.0,61.0,13.3,59.0,New York,351
2023-06-02,Syracuse,5.8,0.0,33.0,0.0,90.0,61.0,15.0,62.0,New York,319
2023-06-03,Albany,7.8,0.0,61.0,0.0,70.0,51.0,6.745833,37.0,New York,14
2023-06-03,Syracuse,7.2,0.0,29.0,0.0,80.0,56.0,12.029167,56.0,New York,41
2023-06-04,Albany,8.3,0.0,39.0,0.0,67.0,44.0,4.691667,26.0,New York,4
2023-06-04,Syracuse,8.1,0.0,21.0,0.0,72.0,44.0,8.4625,47.0,New York,340
2023-06-05,Albany,6.7,0.0,32.0,0.0,77.0,51.0,7.7,43.0,New York,346
2023-06-05,Syracuse,6.7,0.0,26.0,0.0,75.0,49.0,20.3,72.0,New York,312
2023-06-06,Albany,5.8,0.11,40.0,0.0,71.0,50.0,70.75,162.0,New York,309
2023-06-06,Syracuse,8.9,0.0,47.0,0.0,69.0,54.0,90.804167,176.0,New York,306
2023-06-07,Albany,6.5,0.01,47.0,0.0,66.0,48.0,105.508333,186.0,New York,314
2023-06-07,Syracuse,8.9,0.0,33.0,0.0,68.0,50.0,182.625,258.0,New York,305
2023-06-08,Albany,2.9,0.03,54.0,0.0,65.0,49.0,48.1,132.0,New York,317
2023-06-08,Syracuse,8.1,0.01,52.0,0.0,66.0,53.0,24.1,79.0,New York,304
2023-06-09,Albany,2.9,0.11,49.0,0.0,69.0,45.0,8.0875,44.0,New York,316
2023-06-09,Syracuse,4.5,0.24,56.0,0.0,66.0,51.0,11.275,55.0,New York,273
2023-06-10,Albany,3.4,0.0,39.0,0.0,75.0,46.0,6.679167,37.0,New York,316
2023-06-10,Syracuse,4.7,0.0,31.0,0.0,78.0,50.0,19.070833,69.0,New York,264
2023-06-11,Albany,3.4,0.0,31.0,0.0,85.0,50.0,15.0,62.0,New York,162
2023-06-11,Syracuse,5.8,0.0,39.0,0.0,84.0,54.0,16.5,65.0,New York,138
2023-06-12,Albany,7.4,0.0,34.0,0.0,85.0,64.0,25.895652,82.0,New York,157
2023-06-12,Syracuse,10.1,1.49,47.0,0.0,80.0,59.0,20.4875,72.0,New York,141
2023-06-13,Albany,6.7,0.34,46.0,0.0,76.0,57.0,9.208333,51.0,New York,303
2023-06-13,Syracuse,6.9,0.0,37.0,0.0,74.0,57.0,9.6125,52.0,New York,245
2023-06-14,Albany,4.0,0.17,51.0,0.0,75.0,52.0,8.3,46.0,New York,169
2023-06-14,Syracuse,8.3,0.71,72.0,0.0,64.0,56.0,6.2,34.0,New York,250
2023-06-15,Albany,8.5,0.01,42.0,0.0,81.0,59.0,8.3,46.0,New York,308
2023-06-15,Syracuse,8.7,0.0,40.0,0.0,77.0,57.0,8.308333,46.0,New York,280
2023-06-16,Albany,2.2,0.08,59.0,0.0,71.0,57.0,12.120833,57.0,New York,314
2023-06-16,Syracuse,3.4,0.54,80.0,0.0,65.0,58.0,10.708333,54.0,New York,245
2023-06-17,Albany,7.6,0.05,63.0,0.0,69.0,59.0,9.5,52.0,New York,315
2023-06-17,Syracuse,8.9,0.0,41.0,0.0,73.0,56.0,19.1,70.0,New York,300
2023-06-18,Albany,7.8,0.0,57.0,0.0,75.0,60.0,5.225,29.0,New York,333
2023-06-18,Syracuse,6.7,0.0,48.0,0.0,77.0,59.0,6.558333,36.0,New York,325
2023-06-19,Albany,4.7,0.0,37.0,0.0,78.0,56.0,5.104167,28.0,New York,4
2023-06-19,Syracuse,5.6,0.0,37.0,0.0,81.0,53.0,6.254167,34.0,New York,80
2023-06-20,Albany,4.9,0.0,32.0,0.0,82.0,59.0,5.6,31.0,New York,128
2023-06-20,Syracuse,6.3,0.0,32.0,0.0,85.0,60.0,7.8,43.0,New York,82
2023-06-21,Albany,5.8,0.0,38.0,0.0,80.0,60.0,5.666667,31.0,New York,147
2023-06-21,Syracuse,6.9,0.0,37.0,0.0,84.0,58.0,8.2,46.0,New York,101
2023-06-22,Albany,3.4,0.0,34.0,0.0,82.0,53.0,5.1125,28.0,New York,165
2023-06-22,Syracuse,7.2,0.0,42.0,0.0,82.0,56.0,4.395833,24.0,New York,100
2023-06-23,Albany,7.8,0.0,50.0,0.0,87.0,63.0,4.7,26.0,New York,172
2023-06-23,Syracuse,5.4,0.12,58.0,0.0,83.0,68.0,3.9,22.0,New York,151
2023-06-24,Albany,5.1,0.54,79.0,0.0,78.0,68.0,4.191667,23.0,New York,169
2023-06-24,Syracuse,4.3,0.1,62.0,0.0,80.0,67.0,3.641667,20.0,New York,270
2023-06-25,Albany,3.6,0.0,43.0,0.0,89.0,65.0,6.216667,34.0,New York,124
2023-06-25,Syracuse,4.0,0.3,51.0,0.0,86.0,64.0,4.529167,25.0,New York,168
2023-06-26,Albany,6.9,1.14,59.0,0.0,84.0,67.0,7.1,39.0,New York,160
2023-06-26,Syracuse,8.5,0.44,55.0,0.0,84.0,66.0,5.6,31.0,New York,156
2023-06-27,Albany,7.8,0.38,62.0,0.0,79.0,64.0,5.9375,33.0,New York,164
2023-06-27,Syracuse,5.6,1.73,51.0,0.0,83.0,63.0,5.204167,29.0,New York,191
2023-06-28,Albany,8.9,0.09,62.0,0.0,77.0,64.0,11.866667,56.0,New York,258
2023-06-28,Syracuse,8.5,0.05,86.0,0.0,68.0,60.0,34.0625,97.0,New York,273
2023-06-29,Albany,2.9,0.0,47.0,0.0,83.0,60.0,32.0,94.0,New York,321
2023-06-29,Syracuse,4.5,0.0,48.0,0.0,78.0,58.0,75.7,165.0,New York,285
2023-06-30,Albany,4.0,0.0,37.0,0.0,86.0,60.0,54.858333,149.0,New York,162
2023-06-30,Syracuse,6.3,0.0,39.0,0.0,86.0,58.0,78.733333,167.0,New York,165
2023-07-01,Albany,10.3,0.0,44.0,0.0,87.0,65.0,53.35,145.0,New York,171
2023-07-01,Syracuse,7.6,0.04,53.0,0.0,87.0,71.0,35.55,101.0,New York,190
2023-07-02,Albany,4.5,1.17,59.0,0.0,77.0,65.0,18.6,69.0,New York,158
2023-07-02,Syracuse,4.3,0.1,76.0,0.0,79.0,69.0,21.1,73.0,New York,109
2023-07-03,Albany,3.6,0.39,53.0,0.0,87.0,69.0,6.991667,38.0,New York,327
2023-07-03,Syracuse,2.9,0.09,65.0,0.0,80.0,69.0,11.033333,55.0,New York,334
2023-07-04,Albany,3.8,0.07,50.0,0.0,89.0,68.0,16.879167,65.0,New York,326
2023-07-04,Syracuse,3.8,0.0,53.0,0.0,86.0,67.0,14.908333,62.0,New York,314
2023-07-05,Albany,2.0,0.0,42.0,0.0,93.0,66.0,15.3,63.0,New York,337
2023-07-05,Syracuse,4.7,0.0,38.0,0.0,90.0,67.0,13.6,59.0,New York,272
2023-07-06,Albany,4.9,0.0,45.0,0.0,92.0,69.0,18.304167,68.0,New York,169
2023-07-06,Syracuse,5.6,0.0,36.0,0.0,94.0,66.0,9.558333,52.0,New York,197
2023-07-07,Albany,5.8,0.03,63.0,0.0,87.0,71.0,9.879167,52.0,New York,185
2023-07-07,Syracuse,4.7,0.51,63.0,0.0,83.0,67.0,7.0125,39.0,New York,283
2023-07-08,Albany,2.2,0.0,53.0,0.0,87.0,69.0,8.9,49.0,New York,241
2023-07-08,Syracuse,4.0,0.0,46.0,0.0,84.0,62.0,8.6,48.0,New York,259
2023-07-09,Albany,4.7,0.6,63.0,0.0,86.0,69.0,10.525,54.0,New York,161
2023-07-09,Syracuse,4.9,0.49,56.0,0.0,84.0,66.0,6.495833,36.0,New York,183
2023-07-10,Albany,8.9,1.65,71.0,0.0,74.0,65.0,4.116667,23.0,New York,328
2023-07-10,Syracuse,4.9,0.58,78.0,0.0,69.0,64.0,6.941667,38.0,New York,275
2023-07-11,Albany,5.4,0.36,39.0,0.0,90.0,64.0,9.8,52.0,New York,246
2023-07-11,Syracuse,6.7,0.0,40.0,0.0,88.0,65.0,9.8,52.0,New York,242
2023-07-12,Albany,3.4,0.02,53.0,0.0,86.0,67.0,14.270833,61.0,New York,164
2023-07-12,Syracuse,4.9,0.0,44.0,0.0,82.0,67.0,7.970833,44.0,New York,272
2023-07-13,Albany,9.6,0.92,44.0,0.0,90.0,67.0,14.1125,60.0,New York,172
2023-07-13,Syracuse,9.2,0.21,45.0,0.0,90.0,65.0,6.591667,36.0,New York,200
2023-07-14,Albany,5.4,0.43,57.0,0.0,86.0,67.0,5.8,32.0,New York,178
2023-07-14,Syracuse,3.8,0.0,48.0,0.0,84.0,63.0,5.9,33.0,New York,216
2023-07-15,Albany,5.8,0.03,53.0,0.0,88.0,68.0,8.383333,46.0,New York,166
2023-07-15,Syracuse,4.5,0.0,41.0,0.0,90.0,64.0,6.183333,34.0,New York,177
2023-07-16,Albany,7.8,1.43,67.0,0.0,85.0,70.0,5.708333,32.0,New York,166
2023-07-16,Syracuse,7.6,0.01,61.0,0.0,83.0,68.0,4.445833,24.0,New York,229
2023-07-17,Albany,6.7,0.0,51.0,0.0,87.0,67.0,27.6,85.0,New York,172
2023-07-17,Syracuse,6.9,0.0,46.0,0.0,86.0,67.0,39.0,110.0,New York,216
2023-07-18,Albany,6.0,2.31,51.0,0.0,87.0,68.0,33.75,97.0,New York,192
2023-07-18,Syracuse,4.9,0.15,51.0,0.0,84.0,67.0,31.145833,92.0,New York,228
2023-07-19,Albany,5.6,0.0,38.0,0.0,85.0,66.0,14.482609,61.0,New York,316
2023-07-19,Syracuse,3.4,0.0,38.0,0.0,83.0,61.0,8.970833,49.0,New York,293
2023-07-20,Albany,4.7,0.0,31.0,0.0,86.0,61.0,7.4,41.0,New York,171
2023-07-20,Syracuse,6.5,0.19,35.0,0.0,87.0,57.0,7.2,40.0,New York,177
2023-07-21,Albany,6.9,0.18,58.0,0.0,82.0,67.0,9.35625,,New York,176
2023-07-21,Syracuse,8.3,0.01,50.0,0.0,80.0,64.0,5.229167,29.0,New York,253
2023-07-22,Albany,9.6,0.0,38.0,0.0,83.0,63.0,6.645833,37.0,New York,306
2023-07-22,Syracuse,7.6,0.0,41.0,0.0,82.0,61.0,8.0,44.0,New York,284
2023-07-23,Albany,2.9,0.0,37.0,0.0,87.0,57.0,9.5,52.0,New York,165
2023-07-23,Syracuse,3.6,0.0,33.0,0.0,86.0,59.0,9.8,52.0,New York,233
2023-07-24,Albany,4.7,0.47,51.0,0.0,86.0,63.0,10.079167,53.0,New York,176
2023-07-24,Syracuse,4.9,1.18,42.0,0.0,88.0,63.0,8.404167,47.0,New York,181
2023-07-25,Albany,4.0,0.0,49.0,0.0,83.0,63.0,11.291667,55.0,New York,174
2023-07-25,Syracuse,2.7,0.0,49.0,0.0,83.0,62.0,10.125,53.0,New York,228
2023-07-26,Albany,7.4,0.0,49.0,0.0,87.0,66.0,14.5,61.0,New York,166
2023-07-26,Syracuse,6.9,0.0,36.0,0.0,89.0,65.0,22.3,76.0,New York,210
2023-07-27,Albany,9.8,0.34,65.0,0.0,87.0,74.0,13.45,59.0,New York,186
2023-07-27,Syracuse,10.5,0.09,62.0,0.0,85.0,71.0,8.1375,45.0,New York,237
2023-07-28,Albany,4.5,0.0,44.0,0.0,92.0,69.0,10.970833,54.0,New York,197
2023-07-28,Syracuse,6.3,0.0,45.0,0.0,91.0,71.0,14.416667,61.0,New York,243
2023-07-29,Albany,6.5,0.25,57.0,0.0,86.0,61.0,8.7,48.0,New York,329
2023-07-29,Syracuse,6.5,1.64,76.0,0.0,80.0,59.0,9.6,52.0,New York,287
2023-07-30,Albany,6.0,0.04,40.0,0.0,79.0,57.0,4.1125,23.0,New York,318
2023-07-30,Syracuse,5.6,0.12,40.0,0.0,77.0,59.0,4.220833,23.0,New York,289
2023-07-31,Albany,5.8,0.01,45.0,0.0,80.0,55.0,6.05,33.0,New York,302
2023-07-31,Syracuse,7.6,0.02,46.0,0.0,77.0,59.0,5.416667,30.0,New York,287
2023-08-01,Albany,3.8,0.0,37.0,0.0,77.0,56.0,3.8,21.0,New York,333
2023-08-01,Syracuse,4.7,0.05,33.0,0.0,76.0,55.0,3.5,19.0,New York,325
2023-08-02,Albany,2.2,0.0,40.0,0.0,78.0,52.0,6.8,38.0,New York,195
2023-08-02,Syracuse,4.7,0.0,31.0,0.0,81.0,52.0,4.925,27.0,New York,193
2023-08-03,Albany,11.2,0.04,54.0,0.0,80.0,60.0,7.991667,44.0,New York,168
2023-08-03,Syracuse,8.3,0.45,41.0,0.0,85.0,65.0,15.558333,63.0,New York,208
2023-08-04,Albany,7.8,0.45,69.0,0.0,77.0,62.0,8.4375,47.0,New York,171
2023-08-04,Syracuse,6.7,0.11,49.0,0.0,83.0,66.0,15.5,63.0,New York,214
2023-08-05,Albany,3.8,0.0,49.0,0.0,82.0,61.0,15.783333,63.0,New York,319
2023-08-05,Syracuse,4.9,0.0,40.0,0.0,79.0,61.0,13.020833,58.0,New York,311
2023-08-06,Albany,1.6,0.0,38.0,0.0,82.0,57.0,14.7,61.0,New York,80
2023-08-06,Syracuse,5.1,0.0,44.0,0.0,82.0,55.0,9.795833,52.0,New York,104
2023-08-07,Albany,7.6,1.06,73.0,0.0,76.0,65.0,10.8875,54.0,New York,158
2023-08-07,Syracuse,8.1,2.45,51.0,0.0,89.0,66.0,7.2,40.0,New York,179
2023-08-08,Albany,10.7,0.07,64.0,0.0,81.0,68.0,3.3875,18.0,New York,235
2023-08-08,Syracuse,10.5,0.7,76.0,0.0,71.0,66.0,3.595833,19.0,New York,257
2023-08-09,Albany,12.3,0.0,44.0,0.0,83.0,63.0,10.616667,54.0,New York,304
2023-08-09,Syracuse,8.9,0.0,41.0,0.0,84.0,64.0,11.558333,55.0,New York,270
2023-08-10,Albany,6.7,0.35,62.0,0.0,79.0,60.0,11.1,55.0,New York,178
2023-08-10,Syracuse,5.8,0.27,71.0,0.0,76.0,63.0,10.3,53.0,New York,236
2023-08-11,Albany,9.2,0.0,42.0,0.0,81.0,60.0,7.654545,42.0,New York,304
2023-08-11,Syracuse,8.5,0.0,42.0,0.0,78.0,61.0,6.4,36.0,New York,271
2023-08-12,Albany,7.2,0.0,52.0,0.0,81.0,55.0,7.2625,40.0,New York,172
2023-08-12,Syracuse,9.2,0.02,51.0,0.0,85.0,59.0,5.4625,30.0,New York,190
2023-08-13,Albany,8.3,0.43,45.0,0.0,83.0,64.0,4.1,23.0,New York,294
2023-08-13,Syracuse,7.6,0.0,50.0,0.0,80.0,65.0,3.7,21.0,New York,266
2023-08-14,Albany,3.8,0.02,48.0,0.0,84.0,62.0,5.379167,29.0,New York,307
2023-08-14,Syracuse,5.8,0.0,52.0,0.0,79.0,64.0,4.486957,24.0,New York,283
2023-08-15,Albany,4.3,0.53,79.0,0.0,73.0,67.0,5.6125,31.0,New York,340
2023-08-15,Syracuse,5.8,0.14,79.0,0.0,73.0,66.0,4.391667,24.0,New York,63
2023-08-16,Albany,6.3,0.0,61.0,0.0,82.0,68.0,4.1,23.0,New York,166
2023-08-16,Syracuse,4.9,0.06,58.0,0.0,80.0,64.0,4.5,25.0,New York,273
2023-08-17,Albany,9.6,0.01,62.0,0.0,81.0,71.0,4.8,27.0,New York,165
2023-08-17,Syracuse,7.8,0.0,48.0,0.0,84.0,61.0,5.975,33.0,New York,184
2023-08-18,Albany,8.7,0.72,43.0,0.0,79.0,63.0,6.8125,38.0,New York,225
2023-08-18,Syracuse,13.4,0.45,48.0,0.0,74.0,59.0,5.841667,32.0,New York,248
2023-08-19,Albany,9.4,0.0,48.0,0.0,76.0,57.0,6.0,33.0,New York,279
2023-08-19,Syracuse,13.4,0.05,40.0,0.0,76.0,59.0,7.7,43.0,New York,273
2023-08-20,Albany,4.5,0.0,52.0,0.0,79.0,55.0,14.791667,61.0,New York,175
2023-08-20,Syracuse,4.3,0.0,40.0,0.0,84.0,57.0,13.854167,60.0,New York,234
2023-08-21,Albany,6.3,0.0,63.0,0.0,84.0,63.0,16.770833,65.0,New York,352
2023-08-21,Syracuse,7.6,0.0,55.0,0.0,75.0,61.0,11.758333,56.0,New York,294
2023-08-22,Albany,5.6,0.0,39.0,0.0,80.0,55.0,6.3,35.0,New York,350
2023-08-22,Syracuse,4.9,0.0,43.0,0.0,80.0,55.0,4.9,27.0,New York,337
2023-08-23,Albany,1.6,0.0,37.0,0.0,80.0,57.0,9.166667,51.0,New York,223
2023-08-23,Syracuse,3.1,0.0,43.0,0.0,80.0,60.0,8.579167,47.0,New York,149
2023-08-24,Albany,7.4,0.35,68.0,0.0,71.0,57.0,7.1875,39.0,New York,160
2023-08-24,Syracuse,8.9,0.07,65.0,0.0,71.0,65.0,5.35,29.0,New York,166
2023-08-25,Albany,7.2,0.13,71.0,0.0,79.0,66.0,5.5,31.0,New York,172
2023-08-25,Syracuse,5.6,0.11,69.0,0.0,79.0,68.0,4.3,24.0,New York,250
2023-08-26,Albany,4.7,0.0,49.0,0.0,84.0,67.0,6.154167,34.0,New York,314
2023-08-26,Syracuse,8.7,0.0,54.0,0.0,80.0,64.0,5.245833,29.0,New York,304
2023-08-27,Albany,5.8,0.0,52.0,0.0,79.0,62.0,6.829167,38.0,New York,335
2023-08-27,Syracuse,5.1,0.0,46.0,0.0,75.0,59.0,5.458333,30.0,New York,335
2023-08-28,Albany,2.9,0.46,64.0,0.0,77.0,57.0,8.4,47.0,New York,165
2023-08-28,Syracuse,3.8,0.0,67.0,0.0,75.0,54.0,4.9,27.0,New York,132
2023-08-29,Albany,7.2,0.0,43.0,0.0,84.0,67.0,8.508333,47.0,New York,173
2023-08-29,Syracuse,4.3,0.07,66.0,0.0,78.0,65.0,6.728571,37.0,New York,188
2023-08-31,Albany,6.7,0.0,43.0,0.0,73.0,55.0,3.1,17.0,New York,340
2023-08-31,Syracuse,4.9,0.0,37.0,0.0,74.0,50.0,2.5,14.0,New York,334
2023-09-01,Albany,1.3,0.0,43.0,0.0,77.0,51.0,5.466667,30.0,New York,297
2023-09-02,Albany,5.8,0.02,47.0,0.0,81.0,55.0,6.0,33.0,New York,162
2023-09-03,Albany,4.0,0.0,51.0,0.0,86.0,64.0,10.2,53.0,New York,297
2023-09-03,Syracuse,4.9,0.0,46.0,0.0,87.0,64.0,10.0,53.0,New York,254
2023-09-04,Albany,3.1,0.0,53.0,0.0,89.0,68.0,15.0375,62.0,New York,275
2023-09-05,Albany,2.5,0.0,52.0,0.0,91.0,68.0,17.695833,67.0,New York,340
2023-09-06,Albany,1.6,0.0,47.0,0.0,93.0,70.0,14.9,62.0,New York,337
2023-09-06,Syracuse,3.8,0.0,44.0,0.0,92.0,67.0,10.5,54.0,New York,247
2023-09-07,Albany,5.1,0.51,44.0,0.0,93.0,70.0,14.891667,62.0,New York,169
2023-09-07,Syracuse,4.7,0.9,50.0,0.0,89.0,69.0,5.8125,,New York,210
2023-09-08,Albany,4.9,0.79,55.0,0.0,88.0,68.0,8.358333,46.0,New York,172
2023-09-08,Syracuse,6.7,0.0,69.0,0.0,79.0,67.0,5.608333,31.0,New York,274
2023-09-09,Albany,2.2,0.01,58.0,0.0,83.0,66.0,6.0,33.0,New York,327
2023-09-09,Syracuse,4.3,0.29,71.0,0.0,73.0,63.0,3.7,21.0,New York,336
2023-09-10,Albany,3.8,1.35,74.0,0.0,78.0,66.0,6.216667,34.0,New York,134
2023-09-10,Syracuse,2.9,0.01,76.0,0.0,72.0,66.0,2.775,15.0,New York,296
2023-09-11,Albany,5.1,0.01,73.0,0.0,76.0,64.0,3.945833,22.0,New York,339
2023-09-11,Syracuse,4.5,0.0,73.0,0.0,70.0,60.0,3.258333,18.0,New York,285
2023-09-12,Albany,2.0,0.0,53.0,0.0,82.0,64.0,5.4,30.0,New York,72
2023-09-12,Syracuse,4.3,0.66,45.0,0.0,83.0,58.0,5.4,30.0,New York,209
2023-09-13,Albany,2.9,0.19,69.0,0.0,75.0,63.0,5.666667,31.0,New York,307
2023-09-13,Syracuse,7.6,0.05,54.0,0.0,75.0,58.0,3.891667,21.0,New York,280
2023-09-14,Albany,7.6,0.0,43.0,0.0,73.0,53.0,3.326087,18.0,New York,312
2023-09-14,Syracuse,7.6,0.0,47.0,0.0,69.0,52.0,3.545833,19.0,New York,273
2023-09-15,Albany,8.3,0.0,47.0,0.0,69.0,49.0,9.7,52.0,New York,347
2023-09-15,Syracuse,4.7,0.0,40.0,0.0,73.0,47.0,4.9,27.0,New York,331
2023-09-16,Albany,9.8,0.0,44.0,0.0,76.0,56.0,5.925,33.0,New York,311
2023-09-16,Syracuse,5.6,0.0,40.0,0.0,74.0,49.0,5.6875,31.0,New York,281
2023-09-17,Albany,3.1,0.2,44.0,0.0,74.0,50.0,6.1125,34.0,New York,322
2023-09-17,Syracuse,4.5,0.0,51.0,0.0,72.0,54.0,6.008333,33.0,New York,213
2023-09-18,Albany,4.3,0.5,86.0,0.0,64.0,59.0,5.1,28.0,New York,331
2023-09-18,Syracuse,5.8,0.0,48.0,0.0,75.0,56.0,6.3,35.0,New York,294
2023-09-19,Albany,13.0,0.0,59.0,0.0,71.0,52.0,3.975,22.0,New York,298
2023-09-19,Syracuse,10.5,0.0,44.0,0.0,69.0,50.0,4.1,23.0,New York,273
2023-09-20,Albany,6.3,0.0,38.0,0.0,72.0,49.0,4.779167,26.0,New York,313
2023-09-20,Syracuse,5.1,0.0,37.0,0.0,69.0,47.0,4.333333,24.0,New York,271
2023-09-21,Albany,2.5,0.0,44.0,0.0,72.0,47.0,5.0,28.0,New York,338
2023-09-21,Syracuse,2.5,0.0,40.0,0.0,72.0,45.0,3.6,20.0,New York,186
2023-09-22,Albany,2.0,0.0,46.0,0.0,74.0,48.0,7.53913,42.0,New York,288
2023-09-22,Syracuse,5.1,0.0,37.0,0.0,75.0,45.0,5.441667,30.0,New York,115
2023-09-23,Albany,3.4,0.01,67.0,0.0,61.0,50.0,6.908333,38.0,New York,308
2023-09-23,Syracuse,6.5,0.0,58.0,0.0,63.0,52.0,7.4,41.0,New York,83
2023-09-24,Albany,5.6,0.11,58.0,0.0,66.0,53.0,8.1,45.0,New York,326
2023-09-24,Syracuse,6.0,0.04,62.0,0.0,64.0,54.0,9.8,52.0,New York,77
2023-09-25,Albany,,0.08,59.0,0.0,68.0,53.0,15.195833,62.0,New York,322
2023-09-25,Syracuse,4.9,0.0,38.0,0.0,74.0,55.0,11.141667,55.0,New York,113
2023-09-26,Albany,3.1,0.0,45.0,0.0,69.0,47.0,14.420833,61.0,New York,353
2023-09-26,Syracuse,6.9,0.0,42.0,0.0,68.0,49.0,12.120833,57.0,New York,88
2023-09-27,Albany,3.1,0.0,44.0,0.0,71.0,45.0,7.0,39.0,New York,283
2023-09-27,Syracuse,4.7,0.0,28.0,0.0,73.0,42.0,5.5,31.0,New York,97
2023-09-28,Albany,2.0,0.0,33.0,0.0,72.0,45.0,11.033333,55.0,New York,207
2023-09-28,Syracuse,6.9,0.0,37.0,0.0,73.0,44.0,5.729167,32.0,New York,118
2023-09-29,Albany,2.9,0.15,67.0,0.0,62.0,55.0,15.041667,62.0,New York,303
2023-09-29,Syracuse,5.4,0.04,55.0,0.0,71.0,57.0,9.766667,52.0,New York,82
2023-09-30,Albany,2.9,0.04,70.0,0.0,69.0,55.0,15.1,62.0,New York,334
2023-09-30,Syracuse,4.0,0.0,48.0,0.0,77.0,51.0,10.2,53.0,New York,357
2023-10-01,Albany,3.8,0.0,48.0,0.0,79.0,53.0,12.354167,57.0,New York,339
2023-10-01,Syracuse,2.9,0.0,49.0,0.0,79.0,55.0,8.729167,48.0,New York,277
2023-10-02,Albany,2.2,0.0,40.0,0.0,78.0,56.0,9.241667,51.0,New York,342
2023-10-02,Syracuse,2.2,0.0,49.0,0.0,80.0,55.0,6.475,36.0,New York,267
2023-10-03,Albany,1.1,0.0,49.0,0.0,85.0,52.0,10.1,53.0,New York,176
2023-10-03,Syracuse,3.6,0.0,48.0,0.0,84.0,58.0,10.0,53.0,New York,255
2023-10-04,Albany,2.0,0.0,43.0,0.0,86.0,57.0,12.7,58.0,New York,170
2023-10-04,Syracuse,4.0,0.0,35.0,0.0,89.0,57.0,8.365217,46.0,New York,174
2023-10-05,Albany,7.2,0.0,26.0,0.0,82.0,57.0,9.6,52.0,New York,169
2023-10-05,Syracuse,9.4,0.0,25.0,0.0,85.0,59.0,6.816667,38.0,New York,179
2023-10-06,Albany,7.6,0.0,71.0,0.0,74.0,62.0,7.2,40.0,New York,162
2023-10-06,Syracuse,7.8,0.19,56.0,0.0,75.0,65.0,6.1,34.0,New York,189
2023-10-07,Albany,5.8,1.07,49.0,0.0,69.0,51.0,3.720833,21.0,New York,269
2023-10-07,Syracuse,5.8,0.43,77.0,0.0,65.0,49.0,3.775,21.0,New York,263
2023-10-08,Albany,9.6,0.01,40.0,0.0,65.0,48.0,1.95,11.0,New York,230
2023-10-08,Syracuse,19.2,0.02,46.0,0.0,60.0,49.0,1.616667,9.0,New York,246
2023-10-09,Albany,7.8,0.0,44.0,0.0,61.0,45.0,3.0,17.0,New York,177
2023-10-09,Syracuse,11.6,0.0,42.0,0.0,59.0,49.0,2.1,12.0,New York,222
2023-10-10,Albany,3.1,0.0,46.0,0.0,63.0,46.0,5.2,29.0,New York,182
2023-10-10,Syracuse,6.3,0.0,46.0,0.0,58.0,47.0,3.4375,19.0,New York,212
2023-10-11,Albany,4.5,0.01,50.0,0.0,65.0,50.0,5.458333,30.0,New York,206
2023-10-11,Syracuse,7.6,0.01,50.0,0.0,62.0,49.0,3.2625,18.0,New York,226
2023-10-12,Albany,4.3,0.0,49.0,0.0,67.0,47.0,5.2,29.0,New York,297
